pl_name,sy_snum,sy_pnum,cb_flag,disc_year,disc_locale,disc_facility,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pl_controv_flag,pl_orbper,pl_rade,pl_dens,ttv_flag,st_teff,st_rad,st_mass,st_lum,st_logg
Kepler-825 b,1,2,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,3.77360059,1.53,4.54,0,5976,1.08,1.03,0.12,4.39
Kepler-1597 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.94654179,1.06,5.54,0,6377,1.39,1.25,0.434,4.24
HD 37124 c,1,3,0,2002,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,885.5,14.1,0.406,0,5698.64,0.95,0.85,-0.112,4.39
Kepler-555 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,16.21775407,2.83,2.04,0,5894,1.04,1.03,0.264,4.42
Kepler-306 e,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,44.840975,2.27,2.71,0,4954,0.72,0.81,-0.469,4.61
HAT-P-31 b,1,1,0,2011,Ground,HATNet,1,0,0,1,0,0,0,0,0,0,5.00542,12.218,2.18,0,6065,1.39,1.31,0.433,4.26
Kepler-108 b,2,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,49.183921,8.65,0.475,0,5854,2.19,1.25,0.707,3.9
HD 8574 b,1,1,0,2002,Ground,Haute-Provence Observatory,1,0,0,0,0,0,0,0,0,0,227,13.4,1.47,0,6064,1.38,1.34,0.376,4.28
HD 4203 c,1,2,0,2014,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,6700,13.3,1.61,0,5582,1.5,0.99,0.293,4.08
GJ 179 b,1,1,0,2009,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,2288,13.9,0.533,0,3370,0.38,0.36,-1.796,4.83
Kepler-1961 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.6047101,1.619,4.21,0,5401,0.78,0.87,-0.276,4.59
Kepler-360 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.186434,2.1,3,0,6053,1.06,0.95,-0.132,4.42
Kepler-1607 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,13.6473676,0.92,5.09,0,6116,1.21,1.14,0.709,4.33
TOI-763 b,1,2,0,2020,Space,Transiting Exoplanet Survey Satellite (TESS),1,0,0,1,0,0,0,0,0,0,5.6057,2.28,4.51,0,5450,0.9,0.92,-0.154,4.45
Kepler-499 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.63252845,2.17,2.88,0,5312,0.83,0.87,-0.279,4.55
WASP-148 c,1,2,0,2020,Ground,Haute-Provence Observatory,1,0,0,0,0,0,0,0,0,0,34.516,14,0.255,0,5460,1.03,1,-0.156,4.4
HD 113538 c,1,2,0,2010,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,1818,13.8,0.618,0,4462,0.53,0.58,-1.046,3.79
Kepler-1480 b,2,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,22.12679948,1.67,4.05,0,5156,0.81,0.85,-0.449,4.56
Kepler-864 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.83376092,2.4,2.52,0,5754,1,1,0.208,4.44
Kepler-626 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,14.48585199,2.29,2.68,0,5813,1.05,1.01,-0.042,4.4
Kepler-368 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,26.84768,3.26,1.7,0,5502,2.02,0.97,0.562,3.9
KELT-17 b,1,1,0,2016,Ground,KELT,1,0,0,1,0,0,0,0,0,0,3.0801716,17.094,0.46,0,7454,1.65,1.64,0.876,4.22
KOI-1599.02,1,2,0,2019,Space,Kepler,0,0,0,1,0,0,0,0,0,0,13.6088,1.9,7.21,1,5833,0.97,1.02,0.162,4.47
Kepler-31 b,1,3,0,2011,Space,Kepler,0,0,0,1,0,0,0,0,0,0,20.8613,5.5,0.855,1,6340,1.22,1.21,0.301,4.7
HD 207897 b,1,1,0,2021,Space,Transiting Exoplanet Survey Satellite (TESS),1,0,0,1,0,0,0,0,0,0,16.202159,2.501,5.05,0,5070,0.78,0.8,-0.444,4.56
Kepler-1763 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.48028004,1.147,5.8,0,5897,1.26,1.03,0.274,4.25
Kepler-349 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,12.247629,1.96,3.28,0,5956,0.93,1.02,-0.007,4.52
Kepler-875 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,27.5073799,2.9,1.97,0,5958,1.11,1.06,0.135,4.38
NY Vir b,2,2,1,2011,Ground,Multiple Observatories,0,0,0,0,0,0,0,1,0,0,3160,13.3,1.71,0,32780,0.15,0.46,1.375,5.74
Kepler-1892 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.33123016,1.837,3.57,0,5383,0.76,0.85,-0.301,4.6
Kepler-812 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,10.11716531,3.55,1.51,0,6761,1.71,1.45,0.752,4.13
Kepler-132 b,2,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.178196,1.21,5.96,0,6003,1.18,0.98,0.211,4.31
HIP 97233 b,1,1,0,2014,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,1058.8,12.1,19.7,0,5020,5.34,1.93,1.204,3.26
Kepler-830 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,11.29695137,1.7,3.95,0,6037,1.11,1.07,0.169,4.38
K2-283 b,1,1,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,1.921036,3.52,1.54,0,5060,0.82,0.89,-0.524,4.56
K2-102 b,1,1,0,2016,Space,K2,0,0,0,1,0,0,0,0,0,0,9.915615,1.3,5.6,0,4695,0.71,0.77,-0.657,4.53
Kepler-337 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,3.292781,1.54,4.5,0,5684,1.76,1.05,0.481,4
HD 26161 b,1,1,0,2021,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,32000,12.3,12.7,0,6057.62,1.46,1.13,0.393,4.16
EPIC 212737443 c,1,2,0,2019,Space,K2,0,0,0,1,0,0,0,0,0,0,65.55,2.69,2.17,0,4684,0.67,0.69,-0.804,4.62
Kepler-610 c,1,2,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,151.86392,3.3,1.67,0,5943,1.13,1.1,-0.11,4.37
Kepler-1638 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,259.33683,1.87,3.5,1,5710,0.95,0.97,-0.114,4.47
Kepler-263 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,47.332773,2.47,2.43,0,5265,0.79,0.8,-0.456,4.58
HD 102329 c,1,2,0,2018,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,1123,13.5,1.08,0,4830,6.3,1.3,1.585,3
Kepler-240 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.144495,1.37,5.24,0,4985,0.74,0.75,-0.524,4.63
HD 136352 d,1,3,0,2019,Ground,La Silla Observatory,1,0,0,1,0,0,0,0,0,0,107.245,2.562,2.878108,0,5664,1.06,0.87,0.016,4.39
HAT-P-30 b,2,1,0,2011,Ground,HATNet,1,0,0,1,0,0,0,0,0,0,2.8106,16.141,0.309,0,6304,1.31,1.55,0.312,4.36
HD 215152 e,1,4,0,2018,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,25.1967,1.51,4.59,0,4935,0.73,0.77,-0.523,4.4
HIP 14810 d,1,3,0,2009,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,981.8,14.1,0.368,0,5544,1.07,1.01,-0.01,4.22
Kepler-1022 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,10.99469878,2.36,2.58,0,4445,0.68,0.71,-0.858,4.64
Kepler-1796 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,29.4557991,2.75,2.11,0,6036,0.95,1.02,0.118,4.49
ups Leo b,1,1,0,2021,Ground,Okayama Astrophysical Observatory,1,0,0,0,0,0,0,0,0,0,385.2,14.2,0.311,0,4836,11.22,1.48,1.8,2.46
Kepler-305 e,1,4,0,2020,Space,Kepler,0,0,0,1,0,0,0,0,0,0,3.20538,1.794,3.68,0,4974,0.83,0.82,-0.423,4.52
Kepler-1139 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,0.81316672,1.19,5.9,0,5550,0.91,0.94,-0.304,4.5
Kepler-1418 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,22.4764425,1.66,4.07,0,4770,0.72,0.77,-0.616,4.61
Kepler-1501 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,14.5564533,1.56,4.41,0,6229,1.3,1.2,0.202,4.28
Kepler-152 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,18.207973,2.79,2.07,0,5088,0.72,0.83,-0.465,4.61
Kepler-316 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.827766,1.16,5.81,0,4204,0.52,0.59,-0.936,4.74
Kepler-273 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,8.014927,1.98,3.24,0,5626,0.81,0.94,-0.341,4.51
Kepler-930 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,71.4517775,2.13,2.95,0,6335,1.4,1.25,0.378,4.24
HATS-24 b,1,1,0,2017,Ground,HATSouth,1,0,0,1,0,0,0,0,0,0,1.3484978,15.637,1.03,0,6125,1.12,1.07,0.19,4.37
Kepler-381 c,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,13.391635,1.12,5.71,0,6152,1.57,1.2,0.514,4.12
HD 111591 b,1,1,0,2017,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,1056.4,12.9,3.58,0,4884,8.03,1.94,1.581,3.1
Kepler-25 b,2,3,0,2011,Space,Kepler,1,0,0,1,0,0,0,0,0,0,6.238297,2.748,2.32,1,6103,1.32,1.17,0.467,4.28
Kepler-365 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,10.664903,2.04,3.12,0,6012,1.05,1.02,0.112,4.43
Kepler-652 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.18200253,2.49,2.41,0,5490,0.88,0.97,-0.27,4.54
Kepler-1915 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,13.83539963,3.218,1.71,0,6020,1.06,1.03,0.061,4.4
HD 30562 b,1,1,0,2009,Ground,Lick Observatory,1,0,0,0,0,0,0,0,0,0,1157,13.7,0.829,0,5882,1.61,1.12,0.45,4.07
Kepler-1337 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,24.4002549,2.41,2.51,0,4523,0.67,0.7,-0.742,4.64
Kepler-1101 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,81.3151059,2.47,2.43,0,5614,0.91,0.94,-0.351,4.5
GJ 676 A e,2,4,0,2012,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,35.39,2.77,2.09,0,4006.03,0.65,0.71,-1.043,4.61
HD 55696 b,1,1,0,2018,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,1827,13,3.08,0,6012,1.52,1.29,0.43,4.03
Kepler-737 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,28.59915399,1.96,3.28,0,3813,0.48,0.51,-1.301,4.77
HD 76700 b,1,1,0,2002,Ground,Anglo-Australian Telescope,1,0,0,0,0,0,0,0,0,0,3.97097,9.6,0.415,0,5644,1.37,0.99,0.257,4.16
Kepler-1843 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,25.54339981,2.709,2.16,0,5422,1.78,1.02,0.394,3.94
Kepler-172 b,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.940309,2.35,2.59,0,5526,1.08,1,-0.032,4.38
GJ 1061 d,1,3,0,2020,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,13.031,1.16,5.77,0,2953,0.16,0.12,-2.77,5.16
Kepler-267 c,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.87745,2.13,2.95,0,4258,0.56,0.54,-1.229,4.73
Kepler-79 c,1,4,0,2012,Space,Kepler,0,0,0,1,0,0,0,0,0,0,27.4029,3.72,0.62,1,6174,1.3,1.17,0.342,4.27
K2-271 b,1,1,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,8.562421,7.28,0.595,0,5644,0.99,0.83,-0.05,4.37
CFHTWIR-Oph 98 b,1,1,0,2021,Space,Hubble Space Telescope,0,0,0,0,0,0,0,0,1,0,8040000,20.849,1.5,0,2320,0.24,0.01,-2.85,3.85
Kepler-155 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.931194,2.09,3.02,0,4508,0.62,0.64,-1.21,4.68
Kepler-1575 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.55314213,1.31,5.55,0,5667,0.92,0.95,-0.037,4.49
HD 69830 b,1,3,0,2006,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,8.667,3.17,1.76,0,5385,0.89,0.86,-0.22,4.49
HD 128311 c,1,2,0,2005,Ground,W. M. Keck Observatory,1,0,0,0,1,0,0,0,0,0,921.538,13,3.01,0,4965,0.76,0.83,-0.512,4.61
Kepler-1309 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,28.8432647,2.37,2.56,0,5235,0.8,0.85,-0.603,4.56
HD 98219 b,1,1,0,2011,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,433.8,13.4,1.43,0,4925,4.6,1.41,1.049,3.36
Kepler-1767 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,59.65829849,3.013,1.88,0,5243,0.83,0.89,-0.503,4.55
Kepler-103 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,15.9654,3.37,1.38,1,5845,1.44,1.09,0.424,4.16
KELT-20 b,1,1,0,2017,Ground,KELT-North,1,0,0,1,0,0,0,0,0,0,3.4741085,19.515,0.806,0,8720,1.56,1.76,1.104,4.29
Kepler-1511 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,23.2382792,1.68,4.01,0,6064,1.29,1.17,0.838,4.28
GJ 15 A c,2,2,0,2018,Ground,Roque de los Muchachos Observatory,1,0,0,0,0,0,0,0,0,0,7600,6.67,0.667,0,3607,0.38,0.38,-1.655,4.87
WASP-17 b,1,1,0,2009,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,3.73543,20.961,0.082,0,6550,1.49,2.28,0.613,4.2
Kepler-370 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,19.02293,1.91,3.4,0,5852,0.9,0.98,0.006,4.53
CoRoT-21 b,1,1,0,2012,Space,CoRoT,1,0,0,1,0,0,0,0,0,0,2.72474,14.572,1.36,0,6200,1.95,1.29,0.705,3.7
HD 181433 d,1,3,0,2008,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,2172,14.2,0.328,0,4962,0.81,0.78,-0.511,4.37
Kepler-306 b,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.646186,1.52,4.57,0,4954,0.72,0.81,-0.469,4.61
WASP-2 b,2,1,0,2007,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,2.152175,12.117,0.914,0,5180,0.87,0.9,-0.313,4.51
Kepler-796 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.40087618,1.3,5.6,0,5475,1.09,0.93,0.572,4.33
psi 1 Dra B b,3,1,0,2015,Ground,McDonald Observatory,1,0,0,0,0,0,0,0,0,0,3117,13.5,1.09,0,6212,1.26,1.19,0.326,4.2
HD 75289 b,2,1,0,1999,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,3.50927,14.2,0.299,0,6117,1.23,1.29,0.312,4.37
Kepler-881 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.44448017,1.78,3.72,0,5961,1.09,1.06,0.12,4.39
Kepler-1696 b,1,1,0,2020,Space,Kepler,0,0,0,1,0,0,0,0,0,0,65.9409,2.81,2.05,0,5712,1.2,1.02,0.139,4.29
HD 196050 b,3,1,0,2002,Ground,Anglo-Australian Telescope,1,0,0,0,0,0,0,0,0,0,1378,13.1,2.47,0,5879,1.42,1.31,0.26,4.25
Kepler-169 c,1,5,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.195469,1.21,5.96,0,4997,0.76,0.84,-0.496,4.58
Kepler-1300 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,22.2419092,1.37,5.24,0,6130,1.79,1.29,0.636,4.04
Kepler-1719 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.14955997,3.95,1.32,0,5687,1.77,1.08,0.526,3.97
Kepler-281 b,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,14.646008,2.82,2.05,0,5723,0.9,0.95,0.146,4.53
HD 95872 b,1,1,0,2015,Ground,Multiple Facilities,1,0,0,0,0,0,0,0,0,0,4375,13,2.97,0,5312,0.84,0.7,-0.242,4.43
Kepler-1258 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,0.98494017,0.86,4.89,0,5839,0.99,0.99,0.094,4.45
K2-61 b,1,1,0,2016,Space,K2,0,0,0,1,0,0,0,0,0,0,2.57302,2.48,2.42,0,6293,1.36,1.21,-0.015,4.25
HD 137496 c,1,2,0,2021,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,479.9,12.6,6.69,0,5799,1.59,1.04,0.366,4.05
KOI-55 c,1,2,0,2011,Space,Kepler,0,0,0,0,0,1,0,0,0,1,0.342887,0.867,5.52,0,27730,0.2,0.5,1.36,5.52
Kepler-972 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.03932553,4.65,1.07,0,6146,1.22,1.15,0.191,4.33
HD 109286 b,1,1,0,2021,Ground,Haute-Provence Observatory,1,0,0,0,0,0,0,0,0,0,520.1,13.2,2.27,0,5694,1.09,0.98,-0.084,4.44
HD 95544 b,1,1,0,2021,Ground,Haute-Provence Observatory,1,0,0,0,0,0,0,0,0,0,2172,12.7,5.83,0,5722,1.09,1.09,0.478,4.07
Kepler-387 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.791636,1.03,5.43,0,5774,1.05,0.82,0.137,4.35
BD-00 4475 b,1,1,0,2021,Ground,Haute-Provence Observatory,1,0,0,0,0,0,0,0,0,0,723.2,12,25.3,0,5040,0.84,0.81,-0.35,4.25
Kepler-372 b,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.849692,1.36,5.29,0,6509,1.14,1.15,0.321,4.41
Kepler-255 d,1,3,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.04562266,1.32,5.5,0,5431,0.86,0.9,-0.183,4.53
Kepler-1795 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,13.36019993,1.663,4.06,0,4500,0.69,0.77,-0.757,4.64
K2-72 e,1,4,0,2016,Space,K2,0,0,0,1,0,0,0,0,0,0,24.158868,1.29,5.66,0,3360.47,0.33,0.27,-1.837,5.05
HATS-33 b,1,1,0,2016,Ground,HATSouth,1,0,0,1,0,0,0,0,0,0,2.5495551,13.787,0.79,0,5659,1.02,1.06,-0.018,4.45
Kepler-1729 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.22097015,3.894,1.34,0,3837,0.52,0.54,-0.663,4.75
Kepler-684 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.77030201,3.36,1.62,0,5493,0.86,0.89,0.209,4.53
Kepler-145 c,1,2,0,2013,Space,Kepler,0,0,0,1,0,0,0,0,0,0,42.882,4.32,5.41,1,6022,1.85,1.32,0.692,4.02
Kepler-32 e,1,5,0,2012,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.896,1.5,4.66,0,3900,0.53,0.58,-1.292,4.64
Kepler-601 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.37886844,1.9,3.42,0,5160,0.79,0.85,-0.428,4.57
Kepler-362 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,37.866281,1.45,4.87,1,5788,0.72,1.02,0.209,4.64
HD 4208 b,1,1,0,2001,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,832.97,13.9,0.527,0,5717,0.85,0.88,-0.1,4.5
Kepler-770 c,1,3,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.47532231,1.2,5.95,0,5598,0.92,0.94,0.054,4.49
WASP-123 b,2,1,0,2016,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,2.9776412,14.773,0.521,0,5740,1.28,1.17,0.162,4.29
Kepler-100 b,1,3,0,2014,Space,Kepler,1,0,0,1,0,0,0,0,0,0,6.88705,1.32,14.25,0,5825,1.49,1.08,0.411,4.12
WASP-177 b,1,1,0,2019,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,3.071722,17.71,0.172,0,5017,0.89,0.88,-0.412,4.49
Kepler-299 c,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.885875,2.65,2.22,0,5617,1.03,0.95,-0.044,4.39
KELT-16 b,2,1,0,2017,Ground,KELT,1,0,0,1,0,0,0,0,0,0,0.9689951,15.861,1.2,0,6236,1.36,1.21,0.401,4.25
Kepler-572 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,17.20523483,2.58,2.3,0,5212,0.79,0.83,-0.434,4.57
K2-232 b,1,1,0,2018,Space,K2,1,0,0,1,0,0,0,0,0,0,11.168454,11.209,0.405,0,6154,1.16,1.19,0.238,4.38
K2-243 c,1,2,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,24.94598,2.01,3.18,0,6570,1.39,1.29,0.427,4.26
K2-264 b,1,2,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,5.840002,2.231,2.78,0,3660,0.47,0.5,-1.481,4.78
Kepler-1173 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,0.7698536,0.89,4.99,0,5252,0.82,0.86,-0.435,4.55
KELT-10 b,1,1,0,2016,Ground,KELT-South,1,0,0,1,0,0,0,0,0,0,4.1662739,15.681,0.308,0,5948,1.21,1.11,0.217,4.32
Kepler-1334 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,15.64591713,2.29,2.68,0,5614,0.91,0.94,0.028,4.5
Kepler-1521 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,47.14840805,2.5,2.39,0,5042,0.76,0.81,-0.569,4.59
Kepler-946 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,11.79162572,1.93,3.35,0,5665,0.93,0.94,0.134,4.47
Kepler-1147 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,10.62784997,2.61,2.26,0,5941,1.14,1.09,0.235,4.36
Kepler-971 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,9.59070716,2.13,2.95,0,5431,0.85,0.88,-0.299,4.54
HD 204313 b,1,2,0,2010,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,1920.09998,13.1,2.69,0,5783,1.1,1.03,0.1,4.37
Kepler-569 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,34.18890521,3.16,1.76,0,5616,0.93,0.95,-0.107,4.48
Kepler-292 d,1,5,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.055679,2.23,2.77,0,5299,0.83,0.85,-0.337,4.54
Kepler-230 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,32.625555,4.26,1.19,1,5588,0.82,0.84,-0.368,4.55
HD 12661 b,1,2,0,2000,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,262.70862,13.3,1.8,0,5645,1.2,1.2,0.133,4.36
Kepler-163 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,21.347262,2.26,2.73,0,5776,0.92,0.88,-0.138,4.52
Kepler-348 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,17.265427,1.33,5.44,0,6177,1.36,1.27,0.433,4.24
Kepler-318 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,11.815007,3.68,1.44,0,5746,1.19,1.02,0.004,4.33
K2-52 b,1,1,0,2016,Space,K2,0,0,0,1,0,0,0,0,0,0,3.535055,18,43.1,0,7147,2.19,1.69,0.027,3.98
Kepler-1702 b,1,1,0,2020,Space,Kepler,0,0,0,1,0,0,0,0,0,0,18.5012,1.602,4.28,0,5093,0.73,0.85,-0.496,4.65
Kepler-454 c,2,2,0,2015,Ground,Multiple Facilities,1,0,0,0,0,0,0,0,0,0,523.9,12.9,3.63,0,5701,1.07,1.03,0.032,4.37
Kepler-1024 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,66.4162133,3.91,1.33,0,5143,0.78,0.81,-0.35,4.57
Kepler-966 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,99.747622,4.13,1.25,1,5840,1.02,1.02,0.233,4.43
11 Com b,2,1,0,2007,Ground,Xinglong Station,1,0,0,0,0,0,0,0,0,0,326.03,12.1,19.1,0,4742,19,2.7,2.243,2.31
Kepler-296 d,2,5,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,19.850291,2.09,1.9,0,3740,0.48,0.5,-1.509,4.77
K2-90 b,1,2,0,2016,Space,K2,0,0,0,1,0,0,0,0,0,0,13.733314,2.6,2.27,0,4484,0.62,0.63,-0.953,4.65
HIP 38594 c,1,2,0,2020,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,3477.768,7.94,0.531,0,4086.3,0.63,0.61,-1.062,4.63
NGTS-2 b,1,1,0,2018,Ground,Paranal Observatory,1,0,0,1,0,0,0,0,0,0,4.511164,17.878,0.226,0,6478,1.7,1.64,0.631,4.2
Kepler-1820 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,31.03249931,3.119,1.79,0,5841,0.93,1.05,-0.022,4.52
HD 160691 e,1,4,0,2006,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,310.55,14.2,0.318,0,5771.56,1.38,1.08,0.278,4.17
Kepler-1639 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,9.878482,2.58,2.3,0,6150,1.18,1.12,0.145,4.34
Kepler-325 c,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,12.762172,2.54,2.34,0,5752,1,0.92,-0.255,4.41
